# ---------------------------------------------------------
# Distances associées aux critères: Euclidienne, Samal, WuPalmer
# Attributs: URI
# Seuil d'indecision: 0.15
# Seuils des critères: [35.0, 100.0], [0.6], [0.7]
# Type de la géométrie: POINT
# ---------------------------------------------------------
ID_REF;NOM_REF;NUM_CANDIDAT;ID_CANDIDAT;NOM_CANDIDAT;URI_REF;URI_CANDIDAT;Euclidienne;Samal;WuPalmer;Proba pign premier;Proba pign second;Decision;GEOM_REF;GEOM_CANDIDAT
110544;Villard-de-Lans - Les Nobles;3;PAIHABIT0000000007546847;les Eymards;"http";"http://purl.org/choucas.ign.fr/oor#lieu-dit";128.82266;0.27692;2.0;0.15066;0.0;indécis;POINT (903204.627229341 6445850.09463876);POINT (903249.9 6445970.7)
1054384;Pas des Ampes;1;NA;NA;"http://purl.org/choucas.ign.fr/oor#col";"";0.0;0.0;0.0;0.0;1.0;false;null;null
1054384;Pas des Ampes;2;PAIOROGR0000000006685974;Pas des Ampes;"http://purl.org/choucas.ign.fr/oor#col";"http://purl.org/choucas.ign.fr/oor#col";154.53101;0.0;0.0;1.0;1.0;true;POINT (900876.515169302 6410052.44304763);POINT (900731.3 6409999.6)
1124267;Tête de la Canonnière;1;NA;NA;"http://purl.org/choucas.ign.fr/oor#sommet";"";0.0;0.0;0.0;0.0;1.0;false;null;null
1124267;Tête de la Canonnière;2;PAIOROGR0000000075591036;Tête de la Canonnière;"http://purl.org/choucas.ign.fr/oor#sommet";"http://purl.org/choucas.ign.fr/oor#sommet";117.28427;0.0;0.0;1.0;1.0;true;POINT (971258.430978766 6412901.57670684);POINT (971143.5 6412878.2)
949088;Station Romma Orcières, Les Tourrengs - (05, Hautes-Alpes);1;NA;NA;"http://purl.org/choucas.ign.fr/oor#station_météorologique";"";0.0;0.0;0.0;0.89977;0.82195;true;null;null
949088;Station Romma Orcières, Les Tourrengs - (05, Hautes-Alpes);2;PAIHABIT0000000351570123;la Fruitière;"http://purl.org/choucas.ign.fr/oor#station_météorologique";"http://purl.org/choucas.ign.fr/oor#lieu-dit";75.14789;0.69408;0.77778;0.07782;0.82195;false;POINT (960417.298405728 6403729.93699144);POINT (960478.1 6403774.1)
949088;Station Romma Orcières, Les Tourrengs - (05, Hautes-Alpes);3;SURFACTI0000000290449083;Déchèterie du Haut Champsaur;"http://purl.org/choucas.ign.fr/oor#station_météorologique";"http://purl.org/choucas.ign.fr/oor#zone_d'activité";265.84839;0.72201;0.77778;0.02242;0.82195;false;POINT (960417.298405728 6403729.93699144);POINT (960270.642079507 6403508.2)
680143;Le Pénas;1;NA;NA;"http://purl.org/choucas.ign.fr/oor#sommet";"";0.0;0.0;0.0;0.01578;0.96844;false;null;null
680143;Le Pénas;2;PAIOROGR0000000075592466;le Penas;"http://purl.org/choucas.ign.fr/oor#sommet";"http://purl.org/choucas.ign.fr/oor#sommet";12.66595;0.2;0.0;0.98422;0.96844;true;POINT (962137.403972256 6395137.03239268);POINT (962143.8 6395126.1)
1152744;Fontaine de la Baraque de Gerland;1;NA;NA;"http";"";0.0;0.0;0.0;0.00783;0.31958;false;null;null
1152744;Fontaine de la Baraque de Gerland;2;PAIHYDRO0000002009067738;Fontaine de Gerland;"http";"http://purl.org/choucas.ign.fr/oor#fontaine";12.98569;0.1;2.0;0.65587;0.31958;true;POINT (895482.443107199 6421733.5109382);POINT (895486 6421746)
1152744;Fontaine de la Baraque de Gerland;3;PAIHABIT0000000227880743;Baraque de Gerland;"http";"http://purl.org/choucas.ign.fr/oor#lieu-dit";25.20914;0.1;2.0;0.33629;0.31958;false;POINT (895482.443107199 6421733.5109382);POINT (895488 6421758.1)
1034674;Domaine du Rocher St-Loup;1;NA;NA;"http://purl.org/choucas.ign.fr/oor#gîte";"";0.0;0.0;0.0;0.97584;0.9516800000000001;true;null;null
1034674;Domaine du Rocher St-Loup;2;PAIOROGR0000000007455600;Montagne d'Uriol;"http://purl.org/choucas.ign.fr/oor#gîte";"http://purl.org/choucas.ign.fr/oor#crête";144.29213;0.7;0.83333;0.02416;0.9516800000000001;false;POINT (909277.828319644 6443894.40804609);POINT (909277.6 6444038.7)
358320;Col de Vallouise;1;NA;NA;"http://purl.org/choucas.ign.fr/oor#col";"";0.0;0.0;0.0;0.0;1.0;false;null;null
358320;Col de Vallouise;2;PAIOROGR0000000075590151;Col de Vallouise;"http://purl.org/choucas.ign.fr/oor#col";"http://purl.org/choucas.ign.fr/oor#col";31.04341;0.0;0.0;1.0;1.0;true;POINT (978153.940080326 6426431.41744466);POINT (978161.2 6426461.6)
358320;Col de Vallouise;3;PAIOROGR0000000075590150;Crête des Neygées;"http://purl.org/choucas.ign.fr/oor#col";"http://purl.org/choucas.ign.fr/oor#crête";149.66345;0.87556;0.6;0.0;1.0;false;POINT (978153.940080326 6426431.41744466);POINT (978168.2 6426580.4)
132676;Tête de Vachères;1;NA;NA;"http://purl.org/choucas.ign.fr/oor#sommet";"";0.0;0.0;0.0;0.0;1.0;false;null;null
132676;Tête de Vachères;2;PAIOROGR0000000006686459;Tête de Vachères;"http://purl.org/choucas.ign.fr/oor#sommet";"http://purl.org/choucas.ign.fr/oor#sommet";93.39601;0.0;0.0;1.0;1.0;true;POINT (921745.327580977 6401108.51128971);POINT (921801.8 6401182.9)
132676;Tête de Vachères;3;PAIOROGR0000000006686464;Crête des Aiguilles;"http://purl.org/choucas.ign.fr/oor#sommet";"http://purl.org/choucas.ign.fr/oor#crête";231.17213;0.61;0.4;0.0;1.0;false;POINT (921745.327580977 6401108.51128971);POINT (921862.1 6400909)
37351;Pic W de Combeynot;1;NA;NA;"http://purl.org/choucas.ign.fr/oor#sommet";"";0.0;0.0;0.0;0.02332;0.94956;false;null;null
37351;Pic W de Combeynot;2;PAIOROGR0000000075589699;les Jumelles Nord;"http://purl.org/choucas.ign.fr/oor#sommet";"http://purl.org/choucas.ign.fr/oor#rocher";269.24167;0.91111;0.2;0.0038;0.94956;false;POINT (968630.971926004 6440590.09658013);POINT (968720 6440336)
37351;Pic W de Combeynot;3;PAIOROGR0000000075589703;Pic Ouest de Combeynot;"http://purl.org/choucas.ign.fr/oor#sommet";"http://purl.org/choucas.ign.fr/oor#pic";10.91569;0.2;0.2;0.97288;0.94956;true;POINT (968630.971926004 6440590.09658013);POINT (968622.2 6440583.6)
886860;Lac Noir (Deux Alpes);1;NA;NA;"http://purl.org/choucas.ign.fr/oor#lac";"";0.0;0.0;0.0;0.2284;0.53687;false;null;null
886860;Lac Noir (Deux Alpes);2;PLANDEAU0000002000777093;Lac Noir;"http://purl.org/choucas.ign.fr/oor#lac";"http";53.94135;0.26667;2.0;0.76527;0.53687;true;POINT (950682.669131814 6437055.1782);POINT (950634.4 6437031.1)
886860;Lac Noir (Deux Alpes);3;PAIOROGR0000000007455933;Brèche de la Mura;"http://purl.org/choucas.ign.fr/oor#lac";"http://purl.org/choucas.ign.fr/oor#col";233.43085;0.94444;0.75;0.00634;0.53687;false;POINT (950682.669131814 6437055.1782);POINT (950915.2 6437034.7)
1341724;Belvédère des Trois Refuges;1;NA;NA;"http://purl.org/choucas.ign.fr/oor#lieu-dit";"";0.0;0.0;0.0;0.0;1.0;false;null;null
1341724;Belvédère des Trois Refuges;2;COURDEAU0000002000792304;Riou Garnier;"http://purl.org/choucas.ign.fr/oor#lieu-dit";"http://purl.org/choucas.ign.fr/oor#cours_d&apos;eau";154.30685;0.72487;2.0;0.0;1.0;false;POINT (972348.792486604 6425344.02540466);POINT (972498.2 6425382.6)
1341724;Belvédère des Trois Refuges;3;SURFACTI0000002006187495;Belvédère des Trois Refuges;"http://purl.org/choucas.ign.fr/oor#lieu-dit";"http";14.56882;0.0;2.0;1.0;1.0;true;POINT (972348.792486604 6425344.02540466);POINT (972336.7 6425335.9)
146522;Parking du Lérié;1;NA;NA;"http";"";0.0;0.0;0.0;0.90805;0.8161;true;null;null
146522;Parking du Lérié;2;PAIOROGR0000000075589613;Combe de Malaval;"http";"http://purl.org/choucas.ign.fr/oor#vallée";230.22156;0.85714;2.0;0.09195;0.8161;false;POINT (954641.497849986 6442827.49022838);POINT (954637.7 6442597.3)
40222;La Pousterle (Champsaur);1;NA;NA;"http://purl.org/choucas.ign.fr/oor#sommet";"";0.0;0.0;0.0;0.02987;0.9402600000000001;false;null;null
40222;La Pousterle (Champsaur);2;PAIOROGR0000000075591571;la Pousterle Poine;"http://purl.org/choucas.ign.fr/oor#sommet";"http://purl.org/choucas.ign.fr/oor#sommet";8.23587;0.44444;0.0;0.97013;0.9402600000000001;true;POINT (955810.677182154 6405713.10373105);POINT (955814.3 6405720.5)
712353;Crête des Prênetz;1;NA;NA;"http://purl.org/choucas.ign.fr/oor#sommet";"";0.0;0.0;0.0;0.90805;0.8161;true;null;null
712353;Crête des Prênetz;2;COURDEAU0000002000790733;Torrent de Saint-Thomas;"http://purl.org/choucas.ign.fr/oor#sommet";"http://purl.org/choucas.ign.fr/oor#cours_d&apos;eau";116.4472;0.81299;2.0;0.09195;0.8161;false;POINT (977901.613897385 6405488.18044273);POINT (977942 6405597.4)
145744;Col de l'Arzelier;1;NA;NA;"http";"";0.0;0.0;0.0;0.0;1.0;false;null;null
145744;Col de l'Arzelier;2;COURDEAU0000002000796540;Ruisseau de la Chapelle;"http";"http://purl.org/choucas.ign.fr/oor#cours_d&apos;eau";230.18547;0.70833;2.0;0.0;1.0;false;POINT (904524.82095954 6435762.60252508);POINT (904531 6435532.5)
145744;Col de l'Arzelier;3;PAIE_NAT0000000007451861;le Collet;"http";"http://purl.org/choucas.ign.fr/oor#lieu-dit";203.56146;0.51852;2.0;0.0;1.0;false;POINT (904524.82095954 6435762.60252508);POINT (904561.1 6435562.3)
145744;Col de l'Arzelier;4;PAIE_NAT0000000007451858;Savières;"http";"http://purl.org/choucas.ign.fr/oor#lieu-dit";288.78964;0.85185;2.0;0.0;1.0;false;POINT (904524.82095954 6435762.60252508);POINT (904810.3 6435719)
145744;Col de l'Arzelier;5;PAIHABIT0000000007547626;Chante-Merle;"http";"http://purl.org/choucas.ign.fr/oor#lieu-dit";286.70172;0.69697;2.0;0.0;1.0;false;POINT (904524.82095954 6435762.60252508);POINT (904261.2 6435649.9)
145744;Col de l'Arzelier;6;PAIHABIT0000000007547624;Ferme Bonier;"http";"http://purl.org/choucas.ign.fr/oor#lieu-dit";249.4817;0.75;2.0;0.0;1.0;false;POINT (904524.82095954 6435762.60252508);POINT (904416 6435987.1)
145744;Col de l'Arzelier;7;PAIHABIT0000000007547622;Col de l'Arzelier;"http";"http://purl.org/choucas.ign.fr/oor#lieu-dit";87.28281;0.0;2.0;1.0;1.0;true;POINT (904524.82095954 6435762.60252508);POINT (904479.104539952 6435688.25)
145744;Col de l'Arzelier;8;SURFACTI0000000315643051;Office de Tourisme Balcon Est du Vercors;"http";"http://purl.org/choucas.ign.fr/oor#office_de_tourisme";119.69915;0.84127;2.0;0.0;1.0;false;POINT (904524.82095954 6435762.60252508);POINT (904443.9 6435674.4)
624656;Chalets de Prentiq;1;NA;NA;"http";"";0.0;0.0;0.0;0.0;1.0;false;null;null
624656;Chalets de Prentiq;2;PAIHABIT0000002005316905;Chalets de Prentiq;"http";"http://purl.org/choucas.ign.fr/oor#quartier";32.06796;0.0;2.0;1.0;1.0;true;POINT (947707.731639487 6415238.1382254);POINT (947703.9 6415206.3)
39728;Tête de la Maye;1;NA;NA;"http://purl.org/choucas.ign.fr/oor#sommet";"";0.0;0.0;0.0;0.0;1.0;false;null;null
39728;Tête de la Maye;2;PAIOROGR0000000007456136;Tête de la Maye;"http://purl.org/choucas.ign.fr/oor#sommet";"http://purl.org/choucas.ign.fr/oor#sommet";109.15586;0.0;0.0;1.0;1.0;true;POINT (959365.027435199 6432593.02691272);POINT (959278.6 6432659.7)
39728;Tête de la Maye;3;PAIOROGR0000000007456138;Tête de l'Aure;"http://purl.org/choucas.ign.fr/oor#sommet";"http://purl.org/choucas.ign.fr/oor#pic";279.47174;0.3;0.2;0.0;1.0;false;POINT (959365.027435199 6432593.02691272);POINT (959178.9 6432801.5)
145472;Corrençon - Foyer de ski de fond;1;NA;NA;"http";"";0.0;0.0;0.0;0.75955;0.6794;true;null;null
145472;Corrençon - Foyer de ski de fond;2;PAIE_NAT0000000007451691;le Bruchet;"http";"http://purl.org/choucas.ign.fr/oor#lieu-dit";298.59659;0.89841;2.0;0.08015;0.6794;false;POINT (898300.065352086 6439326.81767518);POINT (898448.1 6439067.5)
145472;Corrençon - Foyer de ski de fond;3;PAIHABIT0000000007547502;les Trois Fontaines;"http";"http://purl.org/choucas.ign.fr/oor#lieu-dit";236.66817;0.72063;2.0;0.08015;0.6794;false;POINT (898300.065352086 6439326.81767518);POINT (898248.5 6439557.8)
145472;Corrençon - Foyer de ski de fond;4;SURFACTI0000000230065061;Gîte d'Étape des Hauts Plateaux;"http";"http://purl.org/choucas.ign.fr/oor#hébergement_accessible";141.21387;0.93086;2.0;0.08015;0.6794;false;POINT (898300.065352086 6439326.81767518);POINT (898234.4 6439201.8)
38077;Pointe des Moutières;1;NA;NA;"http://purl.org/choucas.ign.fr/oor#sommet";"";0.0;0.0;0.0;0.0;1.0;false;null;null
38077;Pointe des Moutières;2;PAIOROGR0000000075591338;Pointe des Moutières;"http://purl.org/choucas.ign.fr/oor#sommet";"http://purl.org/choucas.ign.fr/oor#pic";58.84859;0.0;0.2;1.0;1.0;true;POINT (953798.774468891 6410076.62160161);POINT (953745.7 6410051.2)
220086;Séchilienne - La Gare;1;NA;NA;"http";"";0.0;0.0;0.0;0.56831;0.29452999999999996;true;null;null
220086;Séchilienne - La Gare;2;PAIHABIT0000000007547013;l'Isle;"http";"http://purl.org/choucas.ign.fr/oor#lieu-dit";92.79932;0.68485;2.0;0.09752;0.29452999999999996;false;POINT (922937.467954479 6443382.10704174);POINT (923019.7 6443339.1)
220086;Séchilienne - La Gare;3;SURFACTI0000000007463887;Mairie de Séchilienne;"http";"http://purl.org/choucas.ign.fr/oor#mairie";231.14894;0.25;2.0;0.27378;0.29452999999999996;false;POINT (922937.467954479 6443382.10704174);POINT (923078.104059829 6443565.55)
220086;Séchilienne - La Gare;4;SURFACTI0000000052530984;Place du Maquis de l'Oisans;"http";"http";216.04141;0.76727;2.0;0.06039;0.29452999999999996;false;POINT (922937.467954479 6443382.10704174);POINT (923152.8 6443399.6)
37824;Pic Bayle;1;NA;NA;"http://purl.org/choucas.ign.fr/oor#sommet";"";0.0;0.0;0.0;0.0;1.0;false;null;null
37824;Pic Bayle;2;PAIOROGR0000000007455051;Pic Bayle;"http://purl.org/choucas.ign.fr/oor#sommet";"http://purl.org/choucas.ign.fr/oor#pic";14.51952;0.0;0.2;1.0;1.0;true;POINT (946416.250203143 6453612.24041629);POINT (946405.5 6453622)
238262;Au Gai Soleil;1;NA;NA;"http://purl.org/choucas.ign.fr/oor#gîte";"";0.0;0.0;0.0;0.8551;0.7315699999999999;true;null;null
238262;Au Gai Soleil;2;PAIHABIT0000000007548357;Donnière;"http://purl.org/choucas.ign.fr/oor#gîte";"http://purl.org/choucas.ign.fr/oor#lieu-dit";273.5986;0.75;0.77778;0.02138;0.7315699999999999;false;POINT (901503.061795088 6416996.68700209);POINT (901659.357047543 6416772.12522861)
238262;Au Gai Soleil;3;PAIHABIT0000000007548356;Richardière;"http://purl.org/choucas.ign.fr/oor#gîte";"http://purl.org/choucas.ign.fr/oor#lieu-dit";61.00338;0.81818;0.77778;0.12353;0.7315699999999999;false;POINT (901503.061795088 6416996.68700209);POINT (901562.450614411 6416982.74495316)
745340;Col de la Pousterle;1;NA;NA;"http";"";0.0;0.0;0.0;0.0;1.0;false;null;null
745340;Col de la Pousterle;2;PAIOROGR0000000075590726;Col de la Pousterle;"http";"http://purl.org/choucas.ign.fr/oor#col";284.3371;0.0;2.0;1.0;1.0;true;POINT (977874.256041209 6418456.75110334);POINT (977761.1 6418195.9)
1259854;Abri des Granges;1;NA;NA;"http://purl.org/choucas.ign.fr/oor#abri";"";0.0;0.0;0.0;0.0537;0.89113;false;null;null
1259854;Abri des Granges;2;PAIE_NAT0000000007452650;Fanjas;"http://purl.org/choucas.ign.fr/oor#abri";"http://purl.org/choucas.ign.fr/oor#lieu-dit";273.61469;0.61905;0.77778;0.0014;0.89113;false;POINT (901152.310279377 6420380.26971752);POINT (901221.7 6420115.6)
1259854;Abri des Granges;3;PAIHABIT0000000007548218;les Granges;"http://purl.org/choucas.ign.fr/oor#abri";"http://purl.org/choucas.ign.fr/oor#grange";6.80797;0.27619;0.5;0.94483;0.89113;true;POINT (901152.310279377 6420380.26971752);POINT (901148 6420375)
399803;Rochers Rissiou;1;NA;NA;"http://purl.org/choucas.ign.fr/oor#sommet";"";0.0;0.0;0.0;0.28798;0.42404;false;null;null
399803;Rochers Rissiou;2;PAIOROGR0000000007454818;Rocher Rissiou;"http://purl.org/choucas.ign.fr/oor#sommet";"http://purl.org/choucas.ign.fr/oor#rocher";121.49242;0.07143;0.2;0.71202;0.42404;true;POINT (941759.525766928 6458712.90267368);POINT (941822.5 6458816.8)
42635;Col N du Charnier;1;NA;NA;"http://purl.org/choucas.ign.fr/oor#col";"";0.0;0.0;0.0;0.0;1.0;false;null;null
42635;Col N du Charnier;2;PAIOROGR0000000007454979;Col du Charnier;"http://purl.org/choucas.ign.fr/oor#col";"http://purl.org/choucas.ign.fr/oor#col";30.18591;0.0;0.0;1.0;1.0;true;POINT (934902.31470175 6455687.02616062);POINT (934881.1 6455708.5)
1216400;Abreuvoir de Roybon;1;NA;NA;"http";"";0.0;0.0;0.0;0.32372;0.0;indécis;null;null
1216400;Abreuvoir de Roybon;2;PAIHYDRO0000000007458564;Fontaine Grand Gour;"http";"http://purl.org/choucas.ign.fr/oor#fontaine";241.07005;0.81111;2.0;0.03604;0.0;indécis;POINT (903718.882639032 6442569.39272921);POINT (903652.3 6442337.7)
1216400;Abreuvoir de Roybon;3;PAIE_NAT0000000007451549;Clos du Four;"http";"http://purl.org/choucas.ign.fr/oor#lieu-dit";71.06077;0.80556;2.0;0.15377;0.0;indécis;POINT (903718.882639032 6442569.39272921);POINT (903672.8 6442515.3)
1216400;Abreuvoir de Roybon;4;SURFACTI0000000007460876;Roybon;"http";"http://purl.org/choucas.ign.fr/oor#ferme";148.28322;0.18519;2.0;0.24265;0.0;indécis;POINT (903718.882639032 6442569.39272921);POINT (903599.1 6442656.8)
1216400;Abreuvoir de Roybon;5;SURFACTI0000000224999444;Roybon;"http";"http://purl.org/choucas.ign.fr/oor#abri";144.32269;0.18519;2.0;0.24273;0.0;indécis;POINT (903718.882639032 6442569.39272921);POINT (903598.9 6442649.6)
41448;Col de la Grande Sagne;1;NA;NA;"http://purl.org/choucas.ign.fr/oor#col";"";0.0;0.0;0.0;0.0;0.99995;false;null;null
41448;Col de la Grande Sagne;2;PAIOROGR0000000075589967;Pointe de la Grande Sagne;"http://purl.org/choucas.ign.fr/oor#col";"http://purl.org/choucas.ign.fr/oor#pic";272.77863;0.27778;0.6;0.0;0.99995;false;POINT (966512.547425503 6431594.3622134);POINT (966783.6 6431625)
41448;Col de la Grande Sagne;3;PAIOROGR0000000075589965;Col de la Grande Sagne;"http://purl.org/choucas.ign.fr/oor#col";"http://purl.org/choucas.ign.fr/oor#col";24.0319;0.0;0.0;0.99995;0.99995;true;POINT (966512.547425503 6431594.3622134);POINT (966489.6 6431601.5)
41448;Col de la Grande Sagne;4;PAIOROGR0000000075589966;Pointe Mettrier;"http://purl.org/choucas.ign.fr/oor#col";"http://purl.org/choucas.ign.fr/oor#pic";208.53859;0.66667;0.6;0.0;0.99995;false;POINT (966512.547425503 6431594.3622134);POINT (966358.5 6431453.8)
327850;La Grande Aiguille;1;NA;NA;"http://purl.org/choucas.ign.fr/oor#sommet";"";0.0;0.0;0.0;0.0;1.0;false;null;null
327850;La Grande Aiguille;2;PAIOROGR0000000007455724;la Grande Aiguille;"http://purl.org/choucas.ign.fr/oor#sommet";"http://purl.org/choucas.ign.fr/oor#sommet";125.67185;0.0;0.0;1.0;1.0;true;POINT (947434.872876325 6440669.05857088);POINT (947436.7 6440543.4)
327850;La Grande Aiguille;3;PAIOROGR0000000007455643;Rocher de l'Aiguille;"http://purl.org/choucas.ign.fr/oor#sommet";"http://purl.org/choucas.ign.fr/oor#versant";229.4352;0.44444;0.6;0.0;1.0;false;POINT (947434.872876325 6440669.05857088);POINT (947462.7 6440896.8)
886142;Glacier de la grande Ruine;1;NA;NA;"http://purl.org/choucas.ign.fr/oor#lieu-dit";"";0.0;0.0;0.0;0.0;1.0;false;null;null
886142;Glacier de la grande Ruine;2;PLANDEAU0000000007458620;Glacier de la Grande Ruine;"http://purl.org/choucas.ign.fr/oor#lieu-dit";"http://purl.org/choucas.ign.fr/oor#surface_neige_et_glace";217.64876;0.0;0.66667;1.0;1.0;true;POINT (961609.190328187 6435091.89719457);POINT (961391.7 6435100.2)
164622;Cascades de glace : Valjouffrey - Valsenestre;1;NA;NA;"http://purl.org/choucas.ign.fr/oor#cascade";"";0.0;0.0;0.0;0.86036;0.81075;true;null;null
164622;Cascades de glace : Valjouffrey - Valsenestre;2;PAIOROGR0000000007456685;Crête de l'Aile des Bois;"http://purl.org/choucas.ign.fr/oor#cascade";"http://purl.org/choucas.ign.fr/oor#crête";295.22525;0.71534;0.8;0.02138;0.81075;false;POINT (938135.01271063 6424790.76902952);POINT (938327.4 6425014.7)
164622;Cascades de glace : Valjouffrey - Valsenestre;3;PAIE_NAT0000000007452418;Entre les Hors;"http://purl.org/choucas.ign.fr/oor#cascade";"http://purl.org/choucas.ign.fr/oor#lieu-dit";240.6873;0.68961;0.71429;0.0214;0.81075;false;POINT (938135.01271063 6424790.76902952);POINT (938058.7 6424562.5)
164622;Cascades de glace : Valjouffrey - Valsenestre;4;PAIHABIT0000000320076859;la Pouyaz;"http://purl.org/choucas.ign.fr/oor#cascade";"http://purl.org/choucas.ign.fr/oor#lieu-dit";217.24246;0.87727;0.71429;0.02137;0.81075;false;POINT (938135.01271063 6424790.76902952);POINT (937986.8 6424949.6)
164622;Cascades de glace : Valjouffrey - Valsenestre;5;PAIHABIT0000000206291378;Cabane de la Pompe;"http://purl.org/choucas.ign.fr/oor#cascade";"http://purl.org/choucas.ign.fr/oor#lieu-dit";211.85197;0.57071;0.71429;0.02386;0.81075;false;POINT (938135.01271063 6424790.76902952);POINT (938302.7 6424661.3)
164622;Cascades de glace : Valjouffrey - Valsenestre;6;PAIHABIT0000000007547989;la Chapelle en Valjouffrey;"http://purl.org/choucas.ign.fr/oor#cascade";"http://purl.org/choucas.ign.fr/oor#lieu-dit";99.9295;0.37879;0.71429;0.04961;0.81075;false;POINT (938135.01271063 6424790.76902952);POINT (938130.228895331 6424690.95409459)
549798;Col de Sirac;1;NA;NA;"http://purl.org/choucas.ign.fr/oor#col";"";0.0;0.0;0.0;0.0;1.0;false;null;null
549798;Col de Sirac;2;PAIOROGR0000000075590774;Col du Sirac;"http://purl.org/choucas.ign.fr/oor#col";"http://purl.org/choucas.ign.fr/oor#col";10.52707;0.0;0.0;1.0;1.0;true;POINT (964202.13090851 6418290.43712168);POINT (964193.9 6418297)
550135;Col Tuckett;1;NA;NA;"http://purl.org/choucas.ign.fr/oor#col";"";0.0;0.0;0.0;0.0;1.0;false;null;null
550135;Col Tuckett;2;PAIOROGR0000000075589926;Montagne des Agneaux;"http://purl.org/choucas.ign.fr/oor#col";"http://purl.org/choucas.ign.fr/oor#sommet";124.77551;0.89286;0.5;0.0;1.0;false;POINT (970453.892777432 6433612.94282604);POINT (970415.3 6433731.6)
550135;Col Tuckett;3;PAIOROGR0000000075589938;Pic Tuckett;"http://purl.org/choucas.ign.fr/oor#col";"http://purl.org/choucas.ign.fr/oor#pic";124.15267;0.42857;0.6;0.0;1.0;false;POINT (970453.892777432 6433612.94282604);POINT (970432.2 6433490.7)
550135;Col Tuckett;4;PAIOROGR0000000075589935;Col Tuckett;"http://purl.org/choucas.ign.fr/oor#col";"http://purl.org/choucas.ign.fr/oor#col";42.6773;0.0;0.0;1.0;1.0;true;POINT (970453.892777432 6433612.94282604);POINT (970418.1 6433589.7)
1178776;Col du Clot;1;NA;NA;"http://purl.org/choucas.ign.fr/oor#col";"";0.0;0.0;0.0;0.0;1.0;false;null;null
1178776;Col du Clot;2;PAIOROGR0000000007456870;Pointe de Conte Faviel;"http://purl.org/choucas.ign.fr/oor#col";"http://purl.org/choucas.ign.fr/oor#pic";225.52432;0.68;0.6;0.0;1.0;false;POINT (962245.153049385 6422692.86921009);POINT (962441.6 6422582.1)
1178776;Col du Clot;3;PAIOROGR0000000007456869;Col du Clot;"http://purl.org/choucas.ign.fr/oor#col";"http://purl.org/choucas.ign.fr/oor#col";47.57346;0.0;0.0;1.0;1.0;true;POINT (962245.153049385 6422692.86921009);POINT (962279 6422726.3)
305553;Serre de Beaupuy;1;NA;NA;"http://purl.org/choucas.ign.fr/oor#sommet";"";0.0;0.0;0.0;0.0;1.0;false;null;null
305553;Serre de Beaupuy;2;PAIOROGR0000000006685966;Serre de Beaupuy;"http://purl.org/choucas.ign.fr/oor#sommet";"http://purl.org/choucas.ign.fr/oor#crête";227.92938;0.0;0.4;1.0;1.0;true;POINT (903350.952046498 6410114.40474514);POINT (903548.5 6410228.1)
305553;Serre de Beaupuy;3;PAIOROGR0000000006685715;Bois de l'Église;"http://purl.org/choucas.ign.fr/oor#sommet";"http://purl.org/choucas.ign.fr/oor#versant";235.10802;0.85714;0.6;0.0;1.0;false;POINT (903350.952046498 6410114.40474514);POINT (903260.7 6410331.5)
158895;Cascades de glace : La Grave;1;NA;NA;"http://purl.org/choucas.ign.fr/oor#cascade";"";0.0;0.0;0.0;0.01577;0.0;indécis;null;null
158895;Cascades de glace : La Grave;2;PAIHABIT0000000246435841;Molières;"http://purl.org/choucas.ign.fr/oor#cascade";"http://purl.org/choucas.ign.fr/oor#lieu-dit";218.8763;0.6875;0.71429;0.0;0.0;indécis;POINT (960226.740423952 6443886.85305325);POINT (960340.9 6444073.6)
158895;Cascades de glace : La Grave;3;PAIHABIT0000000338222338;Dessous Saint-Antoine;"http://purl.org/choucas.ign.fr/oor#cascade";"http://purl.org/choucas.ign.fr/oor#lieu-dit";224.77565;0.76667;0.71429;0.0;0.0;indécis;POINT (960226.740423952 6443886.85305325);POINT (960410.5 6444016.3)
158895;Cascades de glace : La Grave;4;PAIHABIT0000000075657584;la Grave;"http://purl.org/choucas.ign.fr/oor#cascade";"http://purl.org/choucas.ign.fr/oor#lieu-dit";82.15388;0.075;0.71429;0.0268;0.0;indécis;POINT (960226.740423952 6443886.85305325);POINT (960172.009216883 6443948.12095115)
158895;Cascades de glace : La Grave;5;TRANCABL0000002009234580;Téléphérique des Glaciers de la Meije 1;"http://purl.org/choucas.ign.fr/oor#cascade";"http://purl.org/choucas.ign.fr/oor#télécabine";261.7438;0.60714;0.83333;0.0;0.0;indécis;POINT (960226.740423952 6443886.85305325);POINT (959996.1 6443763.1)
158895;Cascades de glace : La Grave;6;EQ_RESEA0000000339725505;Gare du Téléphérique de la Meije;"http://purl.org/choucas.ign.fr/oor#cascade";"http://purl.org/choucas.ign.fr/oor#télécabine";252.16107;0.51667;0.83333;0.0;0.0;indécis;POINT (960226.740423952 6443886.85305325);POINT (960001.770868644 6443772.95)
158895;Cascades de glace : La Grave;7;SURFACTI0000000118477746;Mairie de la Grave;"http://purl.org/choucas.ign.fr/oor#cascade";"http://purl.org/choucas.ign.fr/oor#mairie";129.82971;0.26;0.77778;0.0;0.0;indécis;POINT (960226.740423952 6443886.85305325);POINT (960305.780803571 6443989.85)
